      ujd      | seeing_new | ub1_zp_new | lmt_mg_new | ccdid | good_pix_area |   ra_ul   |  dec_ul  |   ra_ur   |  dec_ur  |   ra_lr   |  dec_lr  |   ra_ll   |  dec_ll  
 2455671.76962 |          2 |       27.8 |     20.602 |     8 |      0.656889 | 212.91366 | 54.70737 | 212.91274 | 53.55621 | 211.94391 | 53.55258 | 211.91753 | 54.70364
 2455671.76962 |          2 |       27.5 |     20.546 |    10 |       0.65522 | 214.94217 | 54.69293 | 214.88795 | 53.54289 | 213.92067 | 53.55374 | 213.94768 | 54.70411
 2455671.76962 |        2.4 |       27.8 |     20.402 |    11 |      0.640394 | 215.95266 | 54.67258 | 215.87236 | 53.52341 | 214.90686 | 53.54188 | 214.96004 | 54.69159
 2455671.82036 |        2.3 |       27.5 |     20.338 |     2 |      0.657992 | 212.90641 | 55.86662 | 212.91162 | 54.71545 | 211.91453 |  54.7095 | 211.87997 | 55.86051
 2455671.82036 |        2.3 |       27.8 |      20.27 |     0 |      0.657395 | 210.81991 | 55.84706 | 210.88635 | 54.69795 | 209.89427 | 54.67439 | 209.79877 | 55.82284
 2455671.82036 |        2.1 |       27.9 |     20.424 |     4 |      0.655156 | 214.99884 | 55.85193 | 214.94278 | 54.70175 |  213.9475 | 54.71385 |  213.9743 | 55.86437
 2455671.82036 |        2.4 |       27.6 |     20.189 |     1 |      0.649439 |  211.8644 | 55.86044 | 211.89738 | 54.70957 | 210.90281 | 54.69557 |  210.8406 | 55.84605
 2455671.82036 |        2.4 |       27.5 |     20.061 |     7 |      0.657721 | 211.90185 | 54.70086 | 211.92796 | 53.55011 | 210.96046 | 53.53913 | 210.90712 | 54.68955
 2455671.82036 |        2.2 |       27.8 |     20.179 |     5 |      0.635887 | 216.04117 | 55.83176 | 215.95468 | 54.68279 | 214.96173 |  54.7038 |  215.0191 | 55.85336
 2455671.82036 |        2.2 |       27.5 |     20.271 |     6 |      0.658212 | 210.88947 | 54.68576 | 210.94473 | 53.53638 | 209.97955 | 53.51736 |  209.8972 | 54.66618
 2455671.82036 |        2.2 |       27.5 |     20.103 |    10 |      0.655421 | 214.94238 | 54.69215 | 214.88849 | 53.54208 | 213.92122 | 53.55286 | 213.94791 | 54.70326
 2455671.82036 |        2.1 |       27.8 |     20.011 |     8 |      0.657201 |   212.914 | 54.70649 | 212.91337 | 53.55529 | 211.94455 | 53.55158 | 211.91788 | 54.70267
 2455671.82036 |          2 |       27.8 |     20.496 |     9 |      0.653191 | 213.92561 | 54.70288 | 213.89782 | 53.55161 | 212.93009 | 53.55575 | 212.93061 | 54.70714
 2455671.82036 |        2.8 |       27.9 |     19.207 |    11 |      0.640236 | 215.95285 | 54.67186 | 215.87278 | 53.52267 | 214.90733 | 53.54106 | 214.96028 | 54.69079
 2455674.74817 |        2.6 |       27.5 |     20.852 |     6 |      0.657935 | 210.88912 | 54.68648 | 210.94406 | 53.53706 | 209.97892 | 53.51806 | 209.89683 | 54.66694
 2455674.74817 |        2.4 |       27.8 |     20.999 |     0 |      0.657374 | 210.82014 | 55.84768 | 210.88641 | 54.69846 | 209.89408 | 54.67509 | 209.79891 | 55.82363
 2455674.74817 |        2.6 |       27.7 |     20.938 |     1 |      0.649478 | 211.86473 | 55.86087 | 211.89735 | 54.70999 | 210.90256 | 54.69608 | 210.84083 | 55.84661
 2455674.74817 |        2.6 |       27.5 |     20.969 |     2 |       0.65821 | 212.90669 | 55.86711 | 212.91168 | 54.71588 |  211.9145 | 54.71008 | 211.88019 | 55.86112
 2455674.74817 |        2.4 |       27.9 |     21.003 |     4 |      0.655336 | 214.99945 | 55.85224 | 214.94298 | 54.70198 | 213.94755 | 54.71416 | 213.97481 | 55.86476
 2455674.74817 |          3 |       27.8 |     20.896 |     5 |      0.636208 | 216.04172 | 55.83205 | 215.95474 | 54.68302 | 214.96196 | 54.70416 | 215.01971 | 55.85376
 2455674.74817 |        2.5 |       27.8 |     21.071 |     8 |      0.656986 | 212.91396 | 54.70707 |  212.9127 | 53.55585 | 211.94393 | 53.55217 | 211.91775 | 54.70326
 2455674.74817 |        2.9 |       27.5 |      20.71 |     7 |      0.657485 | 211.90173 | 54.70135 | 211.92744 | 53.55063 | 210.95986 | 53.53978 | 210.90694 | 54.69019
 2455674.74817 |        2.4 |       27.8 |     21.011 |     9 |      0.653031 | 213.92557 | 54.70329 | 213.89744 | 53.55199 |  212.9296 | 53.55619 | 212.93039 | 54.70765
 2455674.74817 |        3.4 |       27.9 |      20.85 |    11 |      0.640299 |   215.953 | 54.67199 | 215.87274 | 53.52291 | 214.90714 | 53.54133 | 214.96038 | 54.69095
 2455674.74817 |        2.5 |       27.5 |     20.936 |    10 |      0.655359 |  214.9425 | 54.69235 | 214.88834 | 53.54239 | 213.92097 | 53.55319 | 213.94808 |  54.7035
 2455674.79256 |        3.2 |       27.5 |     20.635 |     6 |      0.657185 | 210.88787 | 54.68658 | 210.94298 |  53.5372 | 209.97787 |  53.5182 | 209.89562 | 54.66705
 2455674.79256 |        3.3 |       27.5 |     20.588 |     7 |      0.656706 |  211.9004 | 54.70163 |  211.9264 | 53.55085 | 210.95885 | 53.53988 | 210.90564 | 54.69034
 2455674.79256 |          3 |       27.7 |     20.817 |     8 |      0.656187 | 212.91256 | 54.70737 | 212.91159 | 53.55613 | 211.94286 | 53.55236 |  211.9164 | 54.70346
 2455674.79256 |        2.9 |       27.7 |     20.793 |     9 |       0.65219 |  213.9241 | 54.70359 | 213.89628 | 53.55231 | 212.92852 | 53.55646 | 212.92906 |  54.7079
 2455674.79256 |          3 |       27.5 |     20.766 |    10 |      0.654497 | 214.94105 | 54.69276 | 214.88712 | 53.54275 | 213.91979 | 53.55351 | 213.94667 | 54.70386
 2455674.79256 |        3.7 |       27.8 |     20.697 |    11 |       0.63962 | 215.95152 | 54.67244 | 215.87153 | 53.52335 | 214.90592 | 53.54173 | 214.95888 | 54.69137
 2455674.79256 |        3.4 |       27.8 |      20.84 |     5 |      0.635531 | 216.03985 | 55.83252 | 215.95319 | 54.68352 | 214.96051 |  54.7046 | 215.01795 | 55.85417
 2455674.79256 |        2.8 |       27.9 |     20.861 |     4 |      0.654324 | 214.99768 | 55.85265 | 214.94151 | 54.70243 | 213.94616 | 54.71451 | 213.97313 | 55.86508
 2455674.79256 |        3.2 |       27.6 |     20.647 |     1 |       0.64856 | 211.86306 | 55.86113 | 211.89599 | 54.71018 | 210.90131 | 54.69617 | 210.83927 | 55.84678
 2455674.79256 |          3 |       27.5 |     20.836 |     2 |       0.65723 | 212.90501 | 55.86741 | 212.91031 | 54.71614 | 211.91315 | 54.71029 | 211.87854 | 55.86136
 2455674.79256 |        2.9 |       27.8 |     20.804 |     0 |      0.656475 | 210.81849 | 55.84781 | 210.88509 | 54.69861 | 209.89283 | 54.67522 | 209.79732 | 55.82373
 2455676.99308 |        4.1 |       27.5 |      19.45 |     7 |      0.654264 | 211.89671 | 54.70133 | 211.92339 | 53.55071 | 210.95557 | 53.53946 | 210.90168 | 54.68976
 2455676.99308 |          4 |       27.5 |      19.52 |     6 |       0.65457 | 210.88376 | 54.68598 | 210.93976 | 53.53661 | 209.97452 | 53.51746 | 209.89151 | 54.66632
 2455676.99308 |        3.8 |       27.3 |     19.431 |    10 |      0.652593 | 214.93805 | 54.69306 | 214.88478 | 53.54305 | 213.91725 | 53.55368 | 213.94346 | 54.70402
 2455676.99308 |        3.7 |       27.5 |     19.313 |     9 |      0.650114 | 213.92083 | 54.70369 | 213.89369 | 53.55244 |  212.9258 | 53.55647 | 212.92566 | 54.70788
 2455676.99308 |        3.8 |       27.5 |     19.271 |     8 |      0.653924 | 212.90904 | 54.70712 | 212.90902 | 53.55603 | 211.93983 | 53.55209 | 211.91257 | 54.70312
 2455676.99308 |        3.9 |       27.5 |     19.878 |     2 |      0.654528 | 212.90086 | 55.86726 | 212.90677 | 54.71615 | 211.90931 | 54.71009 | 211.87408 |   55.861
 2455676.99308 |        4.1 |       27.5 |     19.637 |     1 |      0.645645 | 211.85844 | 55.86077 | 211.89225 | 54.70994 | 210.89734 | 54.69581 | 210.83444 | 55.84628
 2455676.99308 |        4.2 |       27.5 |     19.046 |    11 |       0.63808 | 215.94891 | 54.67285 | 215.86935 | 53.52383 | 214.90348 | 53.54215 | 214.95601 | 54.69171
 2455676.99308 |          4 |       27.6 |     19.477 |     0 |      0.653434 | 210.81376 | 55.84719 |  210.8811 | 54.69811 | 209.88862 | 54.67456 | 209.79238 | 55.82295
 2455676.99308 |        3.7 |       27.5 |      19.27 |     5 |      0.633528 | 216.03629 | 55.83293 | 215.95067 | 54.68405 | 214.95755 |  54.7049 | 215.01395 | 55.85433
 2455676.99308 |        3.7 |       27.7 |     19.357 |     4 |      0.651947 | 214.99382 | 55.85284 | 214.93858 | 54.70267 | 213.94293 | 54.71468 | 213.96895 | 55.86518
 2455678.86972 |        2.1 |       27.5 |     21.038 |     6 |      0.656618 | 210.88679 | 54.68671 |  210.9424 |  53.5374 | 209.97729 | 53.51827 | 209.89453 | 54.66703
 2455678.86972 |        2.1 |       27.5 |     21.012 |     7 |       0.65612 | 211.89924 | 54.70173 | 211.92572 | 53.55107 | 210.95813 | 53.54007 | 210.90446 | 54.69041
 2455678.86972 |        1.8 |       27.8 |     21.373 |     8 |      0.655599 | 212.91136 | 54.70757 | 212.91092 | 53.55636 | 211.94229 | 53.55258 | 211.91535 | 54.70365
 2455678.86972 |        2.2 |       27.9 |     21.256 |    11 |      0.639239 | 215.95032 | 54.67291 | 215.87076 |  53.5239 | 214.90523 | 53.54216 | 214.95777 | 54.69172
 2455678.86972 |        1.7 |       27.8 |     21.421 |     9 |      0.651594 | 213.92296 |  54.7039 | 213.89556 | 53.55266 | 212.92779 | 53.55676 | 212.92791 | 54.70815
 2455678.86972 |          2 |       27.5 |     21.152 |    10 |      0.653908 | 214.93993 | 54.69317 | 214.88644 | 53.54321 | 213.91907 | 53.55389 |  213.9455 | 54.70418
 2455678.86972 |          2 |       27.5 |     21.195 |     2 |      0.656394 | 212.90341 | 55.86762 | 212.90913 | 54.71639 | 211.91205 | 54.71046 | 211.87701 | 55.86149
 2455678.86972 |        1.9 |       27.8 |      21.39 |     5 |      0.634842 | 216.03824 | 55.83298 | 215.95198 |   54.684 | 214.95933 | 54.70497 | 215.01638 | 55.85452
 2455678.86972 |        2.2 |       27.7 |     21.075 |     1 |      0.647696 | 211.86152 | 55.86123 | 211.89489 | 54.71038 |  210.9002 | 54.69633 | 210.83773 | 55.84683
 2455678.86972 |        1.8 |         28 |     21.395 |     4 |      0.653425 | 214.99603 |   55.853 | 214.94034 | 54.70281 |   213.945 | 54.71485 | 213.97148 | 55.86537
 2455678.86972 |        2.1 |       27.9 |     21.195 |     0 |      0.655648 |   210.817 | 55.84789 | 210.88404 | 54.69874 | 209.89177 | 54.67522 | 209.79583 | 55.82368
 2455678.91341 |        2.2 |       27.5 |     20.958 |     6 |      0.656148 | 210.88609 | 54.68625 | 210.94185 | 53.53691 | 209.97671 | 53.51772 | 209.89381 | 54.66652
 2455678.91341 |        2.2 |       27.5 |     20.931 |     7 |      0.655694 | 211.89862 | 54.70131 |  211.9252 | 53.55064 | 210.95759 | 53.53955 | 210.90381 |  54.6899
 2455678.91341 |        2.3 |       27.9 |     21.192 |    11 |      0.638756 | 215.94986 |  54.6726 | 215.87043 | 53.52354 | 214.90486 | 53.54178 | 214.95726 | 54.69138
 2455678.91341 |        1.8 |       27.8 |     21.334 |     9 |      0.651231 | 213.92241 | 54.70352 | 213.89516 | 53.55228 |  212.9273 | 53.55633 | 212.92727 | 54.70772
 2455678.91341 |          2 |       27.5 |     21.121 |    10 |      0.653565 | 214.93939 |  54.6928 | 214.88607 | 53.54284 | 213.91867 | 53.55349 | 213.94494 | 54.70379
 2455678.91341 |        1.9 |       27.8 |     21.258 |     8 |      0.655207 |  212.9108 | 54.70717 | 212.91041 | 53.55599 | 211.94169 | 53.55217 | 211.91465 |  54.7032
 2455678.91341 |        2.1 |       27.5 |     21.101 |     2 |       0.65591 | 212.90264 | 55.86718 | 212.90849 | 54.71597 | 211.91138 |    54.71 | 211.87622 |   55.861
 2455678.91341 |        1.8 |         28 |     21.352 |     4 |      0.652996 |  214.9954 | 55.85265 | 214.93983 | 54.70244 | 213.94441 | 54.71444 | 213.97077 |   55.865
 2455678.91341 |        2.2 |       27.7 |      21.03 |     1 |      0.647168 | 211.86071 | 55.86076 | 211.89433 |    54.71 | 210.89954 | 54.69585 | 210.83682 | 55.84626
 2455678.91341 |        2.2 |       27.9 |     21.106 |     0 |      0.655104 | 210.81616 | 55.84737 | 210.88334 | 54.69821 | 209.89103 | 54.67468 | 209.79495 | 55.82315
 2455678.91341 |        1.9 |       27.8 |     21.356 |     5 |      0.634277 | 216.03758 | 55.83262 | 215.95151 | 54.68366 | 214.95882 | 54.70464 | 215.01567 | 55.85416
 2455679.78257 |        1.9 |       27.9 |     21.318 |     0 |      0.656194 | 210.81809 | 55.84773 | 210.88472 | 54.69854 | 209.89242 | 54.67509 | 209.79689 |  55.8236
 2455679.78257 |          2 |       27.7 |     21.194 |     1 |      0.648251 | 211.86262 | 55.86106 | 211.89565 | 54.71017 | 210.90088 | 54.69613 | 210.83874 | 55.84667
 2455679.78257 |        1.8 |       27.5 |     21.312 |     2 |      0.656971 | 212.90454 | 55.86734 | 212.90981 | 54.71608 | 211.91269 | 54.71021 |  211.8781 | 55.86126
 2455679.78257 |        2.1 |       27.5 |      21.02 |     7 |      0.656439 | 211.89995 | 54.70154 |   211.926 | 53.55082 | 210.95844 | 53.53983 |  210.9052 | 54.69024
 2455679.78257 |          2 |       27.8 |     21.338 |     5 |      0.635192 | 216.03928 | 55.83249 | 215.95271 | 54.68348 | 214.96006 | 54.70456 | 215.01742 | 55.85413
 2455679.78257 |        2.1 |       27.5 |     21.036 |     6 |      0.656924 | 210.88748 | 54.68658 | 210.94269 | 53.53717 | 209.97756 | 53.51806 |  209.8952 | 54.66694
 2455679.78257 |        1.6 |         28 |     21.529 |     4 |      0.654019 | 214.99714 | 55.85263 | 214.94103 | 54.70239 | 213.94566 | 54.71446 | 213.97256 | 55.86505
 2455679.78257 |        1.8 |       27.8 |     21.383 |     8 |      0.655918 | 212.91207 | 54.70725 | 212.91121 | 53.55603 | 211.94253 | 53.55231 | 211.91602 | 54.70339
 2455679.78257 |        1.8 |       27.5 |     21.254 |    10 |      0.654213 | 214.94057 | 54.69275 | 214.88676 | 53.54275 | 213.91942 | 53.55346 | 213.94618 |  54.7038
 2455679.78257 |        1.7 |       27.8 |      21.42 |     9 |       0.65192 | 213.92366 | 54.70355 |  213.8959 | 53.55228 | 212.92812 | 53.55641 |  212.9286 | 54.70783
 2455679.78257 |        2.5 |       27.9 |     21.111 |    11 |      0.639312 | 215.95102 | 54.67245 | 215.87104 | 53.52336 | 214.90551 | 53.54168 | 214.95847 | 54.69131
 2455679.82671 |        2.1 |       27.5 |     21.067 |     7 |      0.658467 | 211.90282 | 54.70113 | 211.92915 | 53.55043 | 210.96162 |  53.5394 |  210.9081 | 54.68979
 2455679.82671 |        1.9 |       27.5 |     21.257 |    10 |      0.656211 | 214.94341 | 54.69248 | 214.88986 | 53.54251 | 213.92257 | 53.55318 | 213.94906 | 54.70348
 2455679.82671 |        2.1 |       27.5 |     21.083 |     6 |      0.658957 | 210.89038 | 54.68614 | 210.94584 | 53.53672 | 209.98076 | 53.51757 | 209.89816 | 54.66644
 2455679.82671 |        1.8 |       27.8 |     21.429 |     8 |      0.657944 | 212.91497 | 54.70692 | 212.91434 | 53.55569 | 211.94566 | 53.55193 | 211.91891 | 54.70302
 2455679.82671 |        2.3 |       27.8 |     21.201 |     5 |      0.636664 | 216.04187 |  55.8323 | 215.95555 | 54.68325 | 214.96293 | 54.70428 | 215.02003 | 55.85389
 2455679.82671 |        2.8 |       27.9 |     21.075 |    11 |      0.641215 | 215.95386 | 54.67227 | 215.87418 | 53.52316 | 214.90863 | 53.54142 | 214.96128 | 54.69107
 2455679.82671 |        1.9 |       27.5 |     21.299 |     2 |      0.658734 | 212.90714 | 55.86698 | 212.91267 | 54.71572 | 211.91561 | 54.70983 | 211.88077 | 55.86088
 2455679.82671 |        1.8 |       27.8 |     21.427 |     9 |      0.653929 | 213.92649 | 54.70327 | 213.89898 | 53.55199 | 212.93124 | 53.55609 | 212.93141 | 54.70751
 2455679.82671 |        1.6 |         28 |     21.586 |     4 |      0.655778 | 214.99973 | 55.85236 | 214.94391 | 54.70209 | 213.94854 | 54.71418 | 213.97515 | 55.86479
 2455679.82671 |        1.9 |       27.9 |     21.379 |     0 |      0.657995 | 210.82077 |  55.8473 | 210.88766 | 54.69811 | 209.89535 | 54.67461 | 209.79956 | 55.82312
 2455679.82671 |          2 |       27.7 |     21.236 |     1 |      0.650047 |  211.8652 | 55.86066 |  211.8985 | 54.70977 | 210.90383 | 54.69567 | 210.84143 | 55.84621
 2455680.78837 |        2.7 |       27.8 |     20.793 |     0 |      0.657175 | 210.81956 | 55.84725 | 210.88626 | 54.69808 |   209.894 | 54.67467 |  209.7984 | 55.82315
 2455680.78837 |        2.9 |       27.6 |     20.648 |     1 |      0.649226 | 211.86413 | 55.86059 | 211.89707 | 54.70969 | 210.90239 | 54.69566 | 210.84035 | 55.84622
 2455680.78837 |        2.6 |       27.5 |     20.884 |     2 |      0.657883 | 212.90598 | 55.86688 | 212.91134 | 54.71566 | 211.91426 | 54.70976 |  211.8796 | 55.86078
 2455680.78837 |        2.4 |       27.9 |     20.919 |     4 |      0.654959 |  214.9985 | 55.85222 | 214.94241 | 54.70207 | 213.94726 |  54.7142 | 213.97393 | 55.86467
 2455680.78837 |        2.8 |       27.5 |     20.703 |     6 |      0.657973 | 210.88897 | 54.68607 | 210.94423 | 53.53669 | 209.97914 | 53.51765 | 209.89674 | 54.66649
 2455680.78837 |        2.5 |       27.8 |      21.04 |     5 |      0.635777 | 216.04069 | 55.83205 | 215.95419 | 54.68305 | 214.96154 |  54.7041 | 215.01883 | 55.85367
 2455680.78837 |        2.9 |       27.5 |      20.65 |     7 |      0.657479 | 211.90153 | 54.70106 | 211.92756 | 53.55033 | 210.95998 | 53.53937 | 210.90676 | 54.68979
 2455680.78837 |        2.5 |       27.8 |     20.991 |     8 |      0.656959 | 212.91361 | 54.70686 | 212.91274 | 53.55564 | 211.94408 | 53.55188 | 211.91752 | 54.70296
 2455680.78837 |          3 |       27.8 |     20.804 |    11 |      0.640084 | 215.95246 | 54.67199 | 215.87256 | 53.52289 | 214.90702 | 53.54127 | 214.95989 |  54.6909
 2455680.78837 |        2.4 |       27.8 |     21.019 |     9 |      0.652931 | 213.92517 |  54.7031 | 213.89741 | 53.55182 | 212.92965 | 53.55597 | 212.93013 | 54.70741
 2455680.78837 |        2.6 |       27.5 |     20.843 |    10 |      0.655194 | 214.94207 | 54.69229 | 214.88827 | 53.54231 |  213.9209 | 53.55303 | 213.94765 | 54.70335
 2455680.83218 |        3.3 |       27.5 |      20.51 |     7 |      0.658564 |   211.903 | 54.70124 | 211.92937 | 53.55047 | 210.96182 | 53.53944 | 210.90825 |  54.6899
 2455680.83218 |        3.2 |       27.8 |     20.609 |     0 |      0.658065 | 210.82084 | 55.84734 | 210.88776 | 54.69816 |  209.8955 | 54.67476 | 209.79968 | 55.82325
 2455680.83218 |        3.4 |       27.6 |     20.483 |     1 |      0.650143 | 211.86538 | 55.86078 | 211.89853 |  54.7098 | 210.90385 | 54.69573 | 210.84159 | 55.84636
 2455680.83218 |        3.2 |       27.5 |     20.633 |     2 |      0.658814 | 212.90734 | 55.86708 | 212.91287 | 54.71585 | 211.91571 | 54.70994 | 211.88087 | 55.86096
 2455680.83218 |          3 |       27.9 |     20.697 |     4 |      0.655878 | 214.99984 | 55.85244 | 214.94407 | 54.70223 | 213.94875 | 54.71427 | 213.97532 | 55.86482
 2455680.83218 |        3.2 |       27.8 |     20.807 |     5 |       0.63677 | 216.04205 | 55.83239 | 215.95578 | 54.68337 | 214.96304 | 54.70437 | 215.02009 | 55.85396
 2455680.83218 |        3.1 |       27.5 |     20.591 |     6 |      0.659058 | 210.89053 | 54.68612 | 210.94596 | 53.53675 | 209.98086 | 53.51771 | 209.89829 | 54.66654
 2455680.83218 |          3 |       27.8 |     20.788 |     8 |       0.65804 | 212.91515 | 54.70703 | 212.91451 | 53.55581 |  211.9458 |   53.552 | 211.91901 | 54.70309
 2455680.83218 |        2.9 |       27.7 |     20.773 |     9 |       0.65402 | 213.92667 | 54.70331 | 213.89917 | 53.55204 | 212.93141 | 53.55615 | 212.93164 | 54.70758
 2455680.83218 |        3.6 |       27.8 |     20.618 |    11 |      0.641357 | 215.95403 | 54.67226 | 215.87432 | 53.52319 | 214.90876 | 53.54155 | 214.96144 | 54.69116
 2455680.83218 |        3.1 |       27.5 |     20.661 |    10 |      0.656313 | 214.94362 | 54.69255 | 214.88998 | 53.54255 | 213.92266 | 53.55326 | 213.94924 | 54.70359
 2455681.93416 |        2.7 |       27.5 |     20.793 |     2 |      0.654946 | 212.90243 | 55.86557 | 212.90844 | 54.71435 | 211.91127 | 54.70836 | 211.87595 | 55.85937
 2455681.93416 |        2.6 |       27.8 |     20.802 |     0 |      0.654751 | 210.81584 | 55.84569 | 210.88313 | 54.69652 | 209.89082 |   54.673 | 209.79463 | 55.82148
